id,student_id,lesson_id,group_id,date,status,minutes_late,marked_by_mentor_id,note
2198,30,266,4,2026-05-16,present,0,3,
2199,30,267,4,2026-05-19,present,0,3,
2200,30,268,4,2026-05-21,absent_excused,0,3,Ota-ona xabar berdi
2201,30,269,4,2026-05-23,present,0,3,
2202,30,270,4,2026-05-26,present,0,3,
2203,30,271,4,2026-05-28,present,0,3,
2204,30,272,4,2026-05-30,present,0,3,
2205,30,273,4,2026-06-02,present,0,3,
2206,30,274,4,2026-06-04,present,0,3,
2207,30,275,4,2026-06-06,absent_unexcused,0,3,Sababsiz
2208,30,276,4,2026-06-09,present,0,3,
2209,30,277,4,2026-06-11,present,0,3,
2210,30,278,4,2026-06-13,present,0,3,
2211,30,279,4,2026-06-16,present,0,3,
2212,30,280,4,2026-06-18,present,0,3,
2213,30,281,4,2026-06-20,absent_unexcused,0,3,Sababsiz
2214,30,282,4,2026-06-23,absent_unexcused,0,3,Sababsiz
2215,30,283,4,2026-06-25,absent_excused,0,3,Ota-ona xabar berdi
2216,30,284,4,2026-06-27,late,21,3,
2217,30,285,4,2026-06-30,present,0,3,
2218,30,286,4,2026-07-02,present,0,3,
2219,30,287,4,2026-07-04,present,0,3,
2220,30,288,4,2026-07-07,present,0,3,
2221,30,289,4,2026-07-09,absent_excused,0,3,Ota-ona xabar berdi
2222,30,290,4,2026-07-11,present,0,3,
2223,30,291,4,2026-07-14,present,0,3,
2224,30,292,4,2026-07-16,present,0,3,
2225,30,293,4,2026-07-18,present,0,3,
2226,30,294,4,2026-07-21,absent_unexcused,0,3,Sababsiz
2227,30,295,4,2026-07-23,present,0,3,
2228,30,296,4,2026-07-25,present,0,3,
2229,30,297,4,2026-07-28,present,0,3,
2230,30,298,4,2026-07-30,absent_excused,0,3,Ota-ona xabar berdi
2231,31,224,4,2026-02-03,present,0,3,
2232,31,225,4,2026-02-05,present,0,3,
2233,31,226,4,2026-02-07,absent_excused,0,3,Ota-ona xabar berdi
2234,31,227,4,2026-02-10,present,0,3,
2235,31,228,4,2026-02-12,absent_unexcused,0,3,Sababsiz
2236,31,229,4,2026-02-14,present,0,3,
2237,31,230,4,2026-02-17,absent_unexcused,0,3,Sababsiz
2238,31,231,4,2026-02-19,present,0,3,
2239,31,232,4,2026-02-21,present,0,3,
2240,31,233,4,2026-02-24,present,0,3,
2241,31,234,4,2026-02-26,present,0,3,
2242,31,235,4,2026-02-28,present,0,3,
2243,31,236,4,2026-03-03,present,0,3,
2244,31,237,4,2026-03-05,present,0,3,
2245,31,238,4,2026-03-07,absent_excused,0,3,Ota-ona xabar berdi
2246,31,239,4,2026-03-10,present,0,3,
2247,31,240,4,2026-03-12,present,0,3,
2248,31,241,4,2026-03-14,present,0,3,
2249,31,242,4,2026-03-17,present,0,3,
2250,31,243,4,2026-03-19,present,0,3,
2251,31,244,4,2026-03-24,present,0,3,
2252,31,245,4,2026-03-26,present,0,3,
2253,31,246,4,2026-03-28,present,0,3,
2254,31,247,4,2026-03-31,absent_unexcused,0,3,Sababsiz
2255,31,248,4,2026-04-02,absent_unexcused,0,3,Sababsiz
2256,31,249,4,2026-04-04,present,0,3,
2257,31,250,4,2026-04-07,present,0,3,
2258,31,251,4,2026-04-09,present,0,3,
2259,31,252,4,2026-04-11,present,0,3,
2260,31,253,4,2026-04-14,present,0,3,
2261,31,254,4,2026-04-16,present,0,3,
2262,31,255,4,2026-04-18,late,15,3,
2263,31,256,4,2026-04-21,present,0,3,
2264,31,257,4,2026-04-23,present,0,3,
2265,31,258,4,2026-04-25,present,0,3,
2266,31,259,4,2026-04-28,late,6,3,
2267,31,260,4,2026-04-30,absent_excused,0,3,Ota-ona xabar berdi
2268,31,261,4,2026-05-02,present,0,3,
2269,31,262,4,2026-05-05,present,0,3,
2270,31,263,4,2026-05-07,present,0,3,
2271,31,264,4,2026-05-12,present,0,3,
2272,31,265,4,2026-05-14,present,0,3,
2273,31,266,4,2026-05-16,present,0,3,
2274,31,267,4,2026-05-19,present,0,3,
2275,31,268,4,2026-05-21,late,24,3,
2276,31,269,4,2026-05-23,present,0,3,
2277,31,270,4,2026-05-26,present,0,3,
2278,31,271,4,2026-05-28,present,0,3,
2279,31,272,4,2026-05-30,present,0,3,
2280,31,273,4,2026-06-02,present,0,3,
2281,31,274,4,2026-06-04,present,0,3,
2282,31,275,4,2026-06-06,late,19,3,
2283,31,276,4,2026-06-09,present,0,3,
2284,31,277,4,2026-06-11,present,0,3,
2285,31,278,4,2026-06-13,present,0,3,
2286,31,279,4,2026-06-16,present,0,3,
2287,31,280,4,2026-06-18,absent_unexcused,0,3,Sababsiz
2288,31,281,4,2026-06-20,present,0,3,
2289,31,282,4,2026-06-23,present,0,3,
2290,31,283,4,2026-06-25,present,0,3,
2291,31,284,4,2026-06-27,present,0,3,
2292,31,285,4,2026-06-30,present,0,3,
2293,31,286,4,2026-07-02,present,0,3,
2294,31,287,4,2026-07-04,present,0,3,
2295,31,288,4,2026-07-07,present,0,3,
2296,31,289,4,2026-07-09,late,16,3,
2297,31,290,4,2026-07-11,present,0,3,
2298,31,291,4,2026-07-14,present,0,3,
2299,31,292,4,2026-07-16,present,0,3,
2300,31,293,4,2026-07-18,present,0,3,
2301,31,294,4,2026-07-21,present,0,3,
2302,31,295,4,2026-07-23,present,0,3,
2303,31,296,4,2026-07-25,present,0,3,
2304,31,297,4,2026-07-28,present,0,3,
2305,31,298,4,2026-07-30,present,0,3,
2306,32,224,4,2026-02-03,present,0,3,
2307,32,225,4,2026-02-05,present,0,3,
2308,32,226,4,2026-02-07,present,0,3,
2309,32,227,4,2026-02-10,present,0,3,
2310,32,228,4,2026-02-12,present,0,3,
2311,32,229,4,2026-02-14,present,0,3,
2312,32,230,4,2026-02-17,present,0,3,
2313,32,231,4,2026-02-19,present,0,3,
2314,32,232,4,2026-02-21,present,0,3,
2315,32,233,4,2026-02-24,present,0,3,
2316,32,234,4,2026-02-26,present,0,3,
2317,32,235,4,2026-02-28,present,0,3,
2318,32,236,4,2026-03-03,present,0,3,
2319,32,237,4,2026-03-05,present,0,3,
2320,32,238,4,2026-03-07,present,0,3,
2321,32,239,4,2026-03-10,present,0,3,
2322,32,240,4,2026-03-12,late,24,3,
2323,32,241,4,2026-03-14,present,0,3,
2324,32,242,4,2026-03-17,present,0,3,
2325,32,243,4,2026-03-19,present,0,3,
2326,32,244,4,2026-03-24,present,0,3,
2327,32,245,4,2026-03-26,present,0,3,
2328,32,246,4,2026-03-28,absent_excused,0,3,Ota-ona xabar berdi
2329,32,247,4,2026-03-31,present,0,3,
2330,32,248,4,2026-04-02,present,0,3,
2331,32,249,4,2026-04-04,present,0,3,
2332,32,250,4,2026-04-07,present,0,3,
2333,32,251,4,2026-04-09,absent_excused,0,3,Ota-ona xabar berdi
2334,32,252,4,2026-04-11,present,0,3,
2335,32,253,4,2026-04-14,present,0,3,
2336,32,254,4,2026-04-16,present,0,3,
2337,32,255,4,2026-04-18,absent_excused,0,3,Ota-ona xabar berdi
2338,32,256,4,2026-04-21,present,0,3,
2339,32,257,4,2026-04-23,present,0,3,
2340,32,258,4,2026-04-25,present,0,3,
2341,32,259,4,2026-04-28,present,0,3,
2342,32,260,4,2026-04-30,present,0,3,
2343,32,261,4,2026-05-02,present,0,3,
2344,32,262,4,2026-05-05,present,0,3,
2345,32,263,4,2026-05-07,present,0,3,
2346,32,264,4,2026-05-12,present,0,3,
2347,32,265,4,2026-05-14,late,16,3,
2348,32,266,4,2026-05-16,present,0,3,
2349,32,267,4,2026-05-19,present,0,3,
2350,32,268,4,2026-05-21,present,0,3,
2351,32,269,4,2026-05-23,present,0,3,
2352,32,270,4,2026-05-26,present,0,3,
2353,32,271,4,2026-05-28,absent_unexcused,0,3,Sababsiz
2354,32,272,4,2026-05-30,present,0,3,
2355,32,273,4,2026-06-02,present,0,3,
2356,32,274,4,2026-06-04,present,0,3,
2357,32,275,4,2026-06-06,present,0,3,
2358,32,276,4,2026-06-09,present,0,3,
2359,32,277,4,2026-06-11,present,0,3,
2360,32,278,4,2026-06-13,present,0,3,
2361,32,279,4,2026-06-16,present,0,3,
2362,32,280,4,2026-06-18,present,0,3,
2363,32,281,4,2026-06-20,present,0,3,
2364,32,282,4,2026-06-23,present,0,3,
2365,32,283,4,2026-06-25,present,0,3,
2366,32,284,4,2026-06-27,late,14,3,
2367,32,285,4,2026-06-30,present,0,3,
2368,32,286,4,2026-07-02,present,0,3,
2369,32,287,4,2026-07-04,present,0,3,
2370,32,288,4,2026-07-07,present,0,3,
2371,32,289,4,2026-07-09,present,0,3,
2372,32,290,4,2026-07-11,present,0,3,
2373,32,291,4,2026-07-14,present,0,3,
2374,32,292,4,2026-07-16,present,0,3,
2375,32,293,4,2026-07-18,present,0,3,
2376,32,294,4,2026-07-21,present,0,3,
2377,32,295,4,2026-07-23,present,0,3,
2378,32,296,4,2026-07-25,present,0,3,
2379,32,297,4,2026-07-28,present,0,3,
2380,32,298,4,2026-07-30,present,0,3,
2381,33,224,4,2026-02-03,present,0,3,
2382,33,225,4,2026-02-05,present,0,3,
2383,33,226,4,2026-02-07,present,0,3,
2384,33,227,4,2026-02-10,present,0,3,
2385,33,228,4,2026-02-12,present,0,3,
2386,33,229,4,2026-02-14,present,0,3,
2387,33,230,4,2026-02-17,present,0,3,
2388,33,231,4,2026-02-19,present,0,3,
2389,33,232,4,2026-02-21,present,0,3,
2390,33,233,4,2026-02-24,present,0,3,
2391,33,234,4,2026-02-26,present,0,3,
2392,33,235,4,2026-02-28,present,0,3,
2393,33,236,4,2026-03-03,present,0,3,
2394,33,237,4,2026-03-05,present,0,3,
2395,33,238,4,2026-03-07,present,0,3,
2396,33,239,4,2026-03-10,present,0,3,
2397,33,240,4,2026-03-12,present,0,3,
2398,33,241,4,2026-03-14,present,0,3,
2399,33,242,4,2026-03-17,present,0,3,
2400,33,243,4,2026-03-19,present,0,3,
2401,33,244,4,2026-03-24,present,0,3,
2402,33,245,4,2026-03-26,present,0,3,
2403,33,246,4,2026-03-28,present,0,3,
2404,33,247,4,2026-03-31,present,0,3,
2405,33,248,4,2026-04-02,present,0,3,
2406,33,249,4,2026-04-04,present,0,3,
2407,33,250,4,2026-04-07,present,0,3,
2408,33,251,4,2026-04-09,late,14,3,
2409,33,252,4,2026-04-11,present,0,3,
2410,33,253,4,2026-04-14,present,0,3,
2411,33,254,4,2026-04-16,present,0,3,
2412,33,255,4,2026-04-18,present,0,3,
2413,33,256,4,2026-04-21,present,0,3,
2414,33,257,4,2026-04-23,present,0,3,
2415,33,258,4,2026-04-25,present,0,3,
2416,33,259,4,2026-04-28,present,0,3,
2417,33,260,4,2026-04-30,present,0,3,
2418,33,261,4,2026-05-02,present,0,3,
2419,33,262,4,2026-05-05,present,0,3,
2420,33,263,4,2026-05-07,present,0,3,
2421,33,264,4,2026-05-12,present,0,3,
2422,33,265,4,2026-05-14,present,0,3,
2423,33,266,4,2026-05-16,present,0,3,
2424,33,267,4,2026-05-19,present,0,3,
2425,33,268,4,2026-05-21,present,0,3,
2426,33,269,4,2026-05-23,present,0,3,
2427,33,270,4,2026-05-26,present,0,3,
2428,33,271,4,2026-05-28,present,0,3,
2429,33,272,4,2026-05-30,present,0,3,
2430,33,273,4,2026-06-02,present,0,3,
2431,33,274,4,2026-06-04,present,0,3,
2432,33,275,4,2026-06-06,present,0,3,
2433,33,276,4,2026-06-09,present,0,3,
2434,33,277,4,2026-06-11,present,0,3,
2435,33,278,4,2026-06-13,present,0,3,
2436,33,279,4,2026-06-16,present,0,3,
2437,33,280,4,2026-06-18,present,0,3,
2438,33,281,4,2026-06-20,present,0,3,
2439,33,282,4,2026-06-23,present,0,3,
2440,33,283,4,2026-06-25,present,0,3,
2441,33,284,4,2026-06-27,present,0,3,
2442,33,285,4,2026-06-30,present,0,3,
2443,33,286,4,2026-07-02,present,0,3,
2444,33,287,4,2026-07-04,present,0,3,
2445,33,288,4,2026-07-07,present,0,3,
2446,33,289,4,2026-07-09,absent_excused,0,3,Ota-ona xabar berdi
2447,33,290,4,2026-07-11,present,0,3,
2448,33,291,4,2026-07-14,present,0,3,
2449,33,292,4,2026-07-16,present,0,3,
2450,33,293,4,2026-07-18,present,0,3,
2451,33,294,4,2026-07-21,present,0,3,
2452,33,295,4,2026-07-23,present,0,3,
2453,33,296,4,2026-07-25,present,0,3,
2454,33,297,4,2026-07-28,present,0,3,
2455,33,298,4,2026-07-30,present,0,3,
2456,34,224,4,2026-02-03,present,0,3,
2457,34,225,4,2026-02-05,present,0,3,
2458,34,226,4,2026-02-07,present,0,3,
2459,34,227,4,2026-02-10,present,0,3,
2460,34,228,4,2026-02-12,present,0,3,
2461,34,229,4,2026-02-14,present,0,3,
2462,34,230,4,2026-02-17,present,0,3,
2463,34,231,4,2026-02-19,present,0,3,
2464,34,232,4,2026-02-21,present,0,3,
2465,34,233,4,2026-02-24,present,0,3,
2466,34,234,4,2026-02-26,present,0,3,
2467,34,235,4,2026-02-28,present,0,3,
2468,34,236,4,2026-03-03,present,0,3,
2469,34,237,4,2026-03-05,present,0,3,
2470,34,238,4,2026-03-07,present,0,3,
2471,34,239,4,2026-03-10,present,0,3,
2472,34,240,4,2026-03-12,present,0,3,
2473,34,241,4,2026-03-14,present,0,3,
2474,34,242,4,2026-03-17,present,0,3,
2475,34,243,4,2026-03-19,present,0,3,
2476,34,244,4,2026-03-24,present,0,3,
2477,34,245,4,2026-03-26,present,0,3,
2478,34,246,4,2026-03-28,present,0,3,
2479,34,247,4,2026-03-31,present,0,3,
2480,34,248,4,2026-04-02,present,0,3,
2481,34,249,4,2026-04-04,present,0,3,
2482,34,250,4,2026-04-07,present,0,3,
2483,34,251,4,2026-04-09,present,0,3,
2484,34,252,4,2026-04-11,present,0,3,
2485,34,253,4,2026-04-14,present,0,3,
2486,34,254,4,2026-04-16,present,0,3,
2487,34,255,4,2026-04-18,present,0,3,
2488,34,256,4,2026-04-21,present,0,3,
2489,34,257,4,2026-04-23,present,0,3,
2490,34,258,4,2026-04-25,present,0,3,
2491,34,259,4,2026-04-28,present,0,3,
2492,34,260,4,2026-04-30,present,0,3,
2493,34,261,4,2026-05-02,present,0,3,
2494,34,262,4,2026-05-05,present,0,3,
2495,34,263,4,2026-05-07,present,0,3,
2496,34,264,4,2026-05-12,present,0,3,
2497,34,265,4,2026-05-14,present,0,3,
2498,34,266,4,2026-05-16,present,0,3,
2499,34,267,4,2026-05-19,present,0,3,
2500,34,268,4,2026-05-21,late,11,3,
2501,34,269,4,2026-05-23,present,0,3,
2502,34,270,4,2026-05-26,present,0,3,
2503,34,271,4,2026-05-28,present,0,3,
2504,34,272,4,2026-05-30,late,17,3,
2505,34,273,4,2026-06-02,present,0,3,
2506,34,274,4,2026-06-04,present,0,3,
2507,34,275,4,2026-06-06,present,0,3,
2508,34,276,4,2026-06-09,present,0,3,
2509,34,277,4,2026-06-11,present,0,3,
2510,34,278,4,2026-06-13,present,0,3,
2511,34,279,4,2026-06-16,present,0,3,
2512,34,280,4,2026-06-18,absent_unexcused,0,3,Sababsiz
2513,34,281,4,2026-06-20,present,0,3,
2514,34,282,4,2026-06-23,present,0,3,
2515,34,283,4,2026-06-25,present,0,3,
2516,34,284,4,2026-06-27,present,0,3,
2517,34,285,4,2026-06-30,present,0,3,
2518,34,286,4,2026-07-02,present,0,3,
2519,34,287,4,2026-07-04,present,0,3,
2520,34,288,4,2026-07-07,present,0,3,
2521,34,289,4,2026-07-09,present,0,3,
2522,34,290,4,2026-07-11,present,0,3,
2523,34,291,4,2026-07-14,present,0,3,
2524,34,292,4,2026-07-16,present,0,3,
2525,34,293,4,2026-07-18,present,0,3,
2526,34,294,4,2026-07-21,present,0,3,
2527,34,295,4,2026-07-23,present,0,3,
2528,34,296,4,2026-07-25,present,0,3,
2529,34,297,4,2026-07-28,present,0,3,
2530,34,298,4,2026-07-30,present,0,3,
2531,35,224,4,2026-02-03,late,15,3,
2532,35,225,4,2026-02-05,present,0,3,
2533,35,226,4,2026-02-07,present,0,3,
2534,35,227,4,2026-02-10,present,0,3,
2535,35,228,4,2026-02-12,present,0,3,
2536,35,229,4,2026-02-14,present,0,3,
2537,35,230,4,2026-02-17,present,0,3,
2538,35,231,4,2026-02-19,present,0,3,
2539,35,232,4,2026-02-21,present,0,3,
2540,35,233,4,2026-02-24,present,0,3,
2541,35,234,4,2026-02-26,late,20,3,
2542,35,235,4,2026-02-28,present,0,3,
2543,35,236,4,2026-03-03,absent_excused,0,3,Ota-ona xabar berdi
2544,35,237,4,2026-03-05,present,0,3,
2545,35,238,4,2026-03-07,present,0,3,
2546,35,239,4,2026-03-10,absent_excused,0,3,Ota-ona xabar berdi
2547,35,240,4,2026-03-12,present,0,3,
2548,35,241,4,2026-03-14,present,0,3,
2549,35,242,4,2026-03-17,late,13,3,
2550,35,243,4,2026-03-19,absent_unexcused,0,3,Sababsiz
2551,35,244,4,2026-03-24,present,0,3,
2552,35,245,4,2026-03-26,present,0,3,
2553,35,246,4,2026-03-28,present,0,3,
2554,35,247,4,2026-03-31,present,0,3,
2555,35,248,4,2026-04-02,absent_excused,0,3,Ota-ona xabar berdi
2556,35,249,4,2026-04-04,present,0,3,
2557,35,250,4,2026-04-07,present,0,3,
2558,35,251,4,2026-04-09,present,0,3,
2559,35,252,4,2026-04-11,present,0,3,
2560,35,253,4,2026-04-14,absent_excused,0,3,Ota-ona xabar berdi
2561,35,254,4,2026-04-16,present,0,3,
2562,35,255,4,2026-04-18,present,0,3,
2563,35,256,4,2026-04-21,present,0,3,
2564,35,257,4,2026-04-23,present,0,3,
2565,35,258,4,2026-04-25,absent_excused,0,3,Ota-ona xabar berdi
2566,35,259,4,2026-04-28,present,0,3,
2567,35,260,4,2026-04-30,present,0,3,
2568,35,261,4,2026-05-02,present,0,3,
2569,35,262,4,2026-05-05,present,0,3,
2570,35,263,4,2026-05-07,present,0,3,
2571,35,264,4,2026-05-12,present,0,3,
2572,35,265,4,2026-05-14,present,0,3,
2573,35,266,4,2026-05-16,present,0,3,
2574,35,267,4,2026-05-19,present,0,3,
2575,35,268,4,2026-05-21,present,0,3,
2576,35,269,4,2026-05-23,present,0,3,
2577,35,270,4,2026-05-26,present,0,3,
2578,35,271,4,2026-05-28,present,0,3,
2579,35,272,4,2026-05-30,present,0,3,
2580,35,273,4,2026-06-02,present,0,3,
2581,35,274,4,2026-06-04,absent_excused,0,3,Ota-ona xabar berdi
2582,35,275,4,2026-06-06,present,0,3,
2583,35,276,4,2026-06-09,present,0,3,
2584,35,277,4,2026-06-11,present,0,3,
2585,35,278,4,2026-06-13,present,0,3,
2586,35,279,4,2026-06-16,present,0,3,
2587,35,280,4,2026-06-18,present,0,3,
2588,35,281,4,2026-06-20,present,0,3,
2589,35,282,4,2026-06-23,present,0,3,
2590,35,283,4,2026-06-25,present,0,3,
2591,35,284,4,2026-06-27,present,0,3,
2592,35,285,4,2026-06-30,present,0,3,
2593,35,286,4,2026-07-02,late,24,3,
2594,35,287,4,2026-07-04,present,0,3,
2595,35,288,4,2026-07-07,present,0,3,
2596,35,289,4,2026-07-09,present,0,3,
2597,35,290,4,2026-07-11,present,0,3,
2598,35,291,4,2026-07-14,present,0,3,
2599,35,292,4,2026-07-16,present,0,3,
2600,35,293,4,2026-07-18,late,22,3,
2601,35,294,4,2026-07-21,late,20,3,
2602,35,295,4,2026-07-23,present,0,3,
2603,35,296,4,2026-07-25,present,0,3,
2604,35,297,4,2026-07-28,present,0,3,
2605,35,298,4,2026-07-30,present,0,3,
2606,36,224,4,2026-02-03,absent_excused,0,3,Ota-ona xabar berdi
2607,36,225,4,2026-02-05,absent_unexcused,0,3,Sababsiz
2608,36,226,4,2026-02-07,present,0,3,
2609,36,227,4,2026-02-10,absent_excused,0,3,Ota-ona xabar berdi
2610,36,228,4,2026-02-12,late,10,3,
2611,36,229,4,2026-02-14,late,6,3,
2612,36,230,4,2026-02-17,absent_unexcused,0,3,Sababsiz
2613,36,231,4,2026-02-19,absent_excused,0,3,Ota-ona xabar berdi
2614,36,232,4,2026-02-21,absent_excused,0,3,Ota-ona xabar berdi
2615,36,233,4,2026-02-24,absent_unexcused,0,3,Sababsiz
2616,36,234,4,2026-02-26,present,0,3,
2617,36,235,4,2026-02-28,absent_excused,0,3,Ota-ona xabar berdi
2618,36,236,4,2026-03-03,late,13,3,
2619,36,237,4,2026-03-05,absent_excused,0,3,Ota-ona xabar berdi
2620,36,238,4,2026-03-07,late,9,3,
2621,36,239,4,2026-03-10,present,0,3,
2622,36,240,4,2026-03-12,absent_unexcused,0,3,Sababsiz
2623,36,241,4,2026-03-14,late,6,3,
2624,36,242,4,2026-03-17,absent_excused,0,3,Ota-ona xabar berdi
2625,36,243,4,2026-03-19,absent_unexcused,0,3,Sababsiz
2626,36,244,4,2026-03-24,absent_excused,0,3,Ota-ona xabar berdi
2627,36,245,4,2026-03-26,absent_excused,0,3,Ota-ona xabar berdi
2628,36,246,4,2026-03-28,present,0,3,
2629,36,247,4,2026-03-31,present,0,3,
2630,36,248,4,2026-04-02,absent_unexcused,0,3,Sababsiz
2631,36,249,4,2026-04-04,absent_excused,0,3,Ota-ona xabar berdi
2632,36,250,4,2026-04-07,absent_excused,0,3,Ota-ona xabar berdi
2633,36,251,4,2026-04-09,absent_unexcused,0,3,Sababsiz
2634,36,252,4,2026-04-11,absent_excused,0,3,Ota-ona xabar berdi
2635,36,253,4,2026-04-14,present,0,3,
2636,36,254,4,2026-04-16,late,21,3,
2637,36,255,4,2026-04-18,present,0,3,
2638,36,256,4,2026-04-21,present,0,3,
2639,36,257,4,2026-04-23,absent_unexcused,0,3,Sababsiz
2640,36,258,4,2026-04-25,present,0,3,
2641,36,259,4,2026-04-28,present,0,3,
2642,36,260,4,2026-04-30,late,9,3,
2643,36,261,4,2026-05-02,absent_unexcused,0,3,Sababsiz
2644,36,262,4,2026-05-05,absent_excused,0,3,Ota-ona xabar berdi
2645,36,263,4,2026-05-07,present,0,3,
2646,36,264,4,2026-05-12,absent_unexcused,0,3,Sababsiz
2647,36,265,4,2026-05-14,late,6,3,
2648,36,266,4,2026-05-16,present,0,3,
2649,36,267,4,2026-05-19,present,0,3,
2650,36,268,4,2026-05-21,absent_unexcused,0,3,Sababsiz
2651,36,269,4,2026-05-23,absent_unexcused,0,3,Sababsiz
2652,36,270,4,2026-05-26,absent_excused,0,3,Ota-ona xabar berdi
2653,36,271,4,2026-05-28,absent_excused,0,3,Ota-ona xabar berdi
2654,36,272,4,2026-05-30,present,0,3,
2655,36,273,4,2026-06-02,present,0,3,
2656,36,274,4,2026-06-04,present,0,3,
2657,36,275,4,2026-06-06,late,19,3,
2658,36,276,4,2026-06-09,absent_excused,0,3,Ota-ona xabar berdi
2659,36,277,4,2026-06-11,absent_excused,0,3,Ota-ona xabar berdi
2660,36,278,4,2026-06-13,present,0,3,
2661,36,279,4,2026-06-16,present,0,3,
2662,36,280,4,2026-06-18,absent_excused,0,3,Ota-ona xabar berdi
2663,36,281,4,2026-06-20,absent_unexcused,0,3,Sababsiz
2664,36,282,4,2026-06-23,present,0,3,
2665,36,283,4,2026-06-25,absent_excused,0,3,Ota-ona xabar berdi
2666,36,284,4,2026-06-27,present,0,3,
2667,36,285,4,2026-06-30,absent_unexcused,0,3,Sababsiz
2668,36,286,4,2026-07-02,present,0,3,
2669,36,287,4,2026-07-04,present,0,3,
2670,36,288,4,2026-07-07,absent_excused,0,3,Ota-ona xabar berdi
2671,36,289,4,2026-07-09,absent_excused,0,3,Ota-ona xabar berdi
2672,36,290,4,2026-07-11,late,11,3,
2673,36,291,4,2026-07-14,present,0,3,
2674,36,292,4,2026-07-16,absent_unexcused,0,3,Sababsiz
2675,36,293,4,2026-07-18,present,0,3,
2676,36,294,4,2026-07-21,absent_excused,0,3,Ota-ona xabar berdi
2677,36,295,4,2026-07-23,absent_unexcused,0,3,Sababsiz
2678,36,296,4,2026-07-25,present,0,3,
2679,36,297,4,2026-07-28,absent_unexcused,0,3,Sababsiz
2680,36,298,4,2026-07-30,absent_unexcused,0,3,Sababsiz
2681,37,224,4,2026-02-03,late,12,3,
2682,37,225,4,2026-02-05,present,0,3,
2683,37,226,4,2026-02-07,late,19,3,
2684,37,227,4,2026-02-10,late,23,3,
2685,37,228,4,2026-02-12,present,0,3,
2686,37,229,4,2026-02-14,present,0,3,
2687,37,230,4,2026-02-17,absent_unexcused,0,3,Sababsiz
2688,37,231,4,2026-02-19,present,0,3,
2689,37,232,4,2026-02-21,present,0,3,
2690,37,233,4,2026-02-24,present,0,3,
2691,37,234,4,2026-02-26,absent_excused,0,3,Ota-ona xabar berdi
2692,37,235,4,2026-02-28,present,0,3,
2693,37,236,4,2026-03-03,present,0,3,
2694,37,237,4,2026-03-05,present,0,3,
2695,37,238,4,2026-03-07,present,0,3,
2696,37,239,4,2026-03-10,absent_unexcused,0,3,Sababsiz
2697,37,240,4,2026-03-12,absent_unexcused,0,3,Sababsiz
2698,37,241,4,2026-03-14,absent_unexcused,0,3,Sababsiz
2699,37,242,4,2026-03-17,late,10,3,
2700,37,243,4,2026-03-19,late,24,3,
2701,37,244,4,2026-03-24,present,0,3,
2702,37,245,4,2026-03-26,present,0,3,
2703,37,246,4,2026-03-28,absent_excused,0,3,Ota-ona xabar berdi
2704,37,247,4,2026-03-31,present,0,3,
2705,37,248,4,2026-04-02,present,0,3,
2706,37,249,4,2026-04-04,present,0,3,
2707,37,250,4,2026-04-07,present,0,3,
2708,37,251,4,2026-04-09,present,0,3,
2709,37,252,4,2026-04-11,present,0,3,
2710,37,253,4,2026-04-14,absent_unexcused,0,3,Sababsiz
2711,37,254,4,2026-04-16,late,24,3,
2712,37,255,4,2026-04-18,absent_unexcused,0,3,Sababsiz
2713,37,256,4,2026-04-21,present,0,3,
2714,37,257,4,2026-04-23,present,0,3,
2715,37,258,4,2026-04-25,late,6,3,
2716,37,259,4,2026-04-28,present,0,3,
2717,37,260,4,2026-04-30,absent_excused,0,3,Ota-ona xabar berdi
2718,37,261,4,2026-05-02,present,0,3,
2719,37,262,4,2026-05-05,present,0,3,
2720,37,263,4,2026-05-07,late,20,3,
2721,37,264,4,2026-05-12,present,0,3,
2722,37,265,4,2026-05-14,present,0,3,
2723,37,266,4,2026-05-16,absent_unexcused,0,3,Sababsiz
2724,37,267,4,2026-05-19,present,0,3,
2725,37,268,4,2026-05-21,present,0,3,
2726,37,269,4,2026-05-23,absent_excused,0,3,Ota-ona xabar berdi
2727,37,270,4,2026-05-26,present,0,3,
2728,37,271,4,2026-05-28,present,0,3,
2729,37,272,4,2026-05-30,absent_unexcused,0,3,Sababsiz
2730,37,273,4,2026-06-02,absent_unexcused,0,3,Sababsiz
2731,37,274,4,2026-06-04,present,0,3,
2732,37,275,4,2026-06-06,present,0,3,
2733,37,276,4,2026-06-09,absent_excused,0,3,Ota-ona xabar berdi
2734,37,277,4,2026-06-11,absent_unexcused,0,3,Sababsiz
2735,37,278,4,2026-06-13,present,0,3,
2736,37,279,4,2026-06-16,absent_unexcused,0,3,Sababsiz
2737,37,280,4,2026-06-18,present,0,3,
2738,37,281,4,2026-06-20,present,0,3,
2739,37,282,4,2026-06-23,present,0,3,
2740,37,283,4,2026-06-25,late,15,3,
2741,37,284,4,2026-06-27,absent_excused,0,3,Ota-ona xabar berdi
2742,37,285,4,2026-06-30,absent_unexcused,0,3,Sababsiz
2743,37,286,4,2026-07-02,present,0,3,
2744,37,287,4,2026-07-04,late,5,3,
2745,37,288,4,2026-07-07,absent_unexcused,0,3,Sababsiz
2746,37,289,4,2026-07-09,present,0,3,
2747,37,290,4,2026-07-11,present,0,3,
2748,37,291,4,2026-07-14,present,0,3,
2749,37,292,4,2026-07-16,present,0,3,
2750,37,293,4,2026-07-18,present,0,3,
